"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"symbol"	"description"	"MIV0_avg"	"MIV2_avg"	"log2FC"
"gene-HI_1282"	443.463720490749	-2.98336541745508	0.367145305324697	-8.12584383944838	4.44260703872547e-16	4.72162443201128e-15	"."	"conserved_hypothetical_protein"	157.263333333333	22.0966666666667	-2.77657048798802
"gene-HI_1283"	2901.77658510712	-2.10305255600935	0.239308994313839	-8.78802136977488	1.52217021326096e-18	1.84246019563462e-17	"nusA"	"N_utilization_substance_protein_A"	269.163333333333	69.2533333333333	-1.94319330074678
"gene-HI_1284"	7542.7888057737	-2.0782300956286	0.194801953079543	-10.668425355982	1.43029647497202e-26	2.59688203737107e-25	"infB"	"translation_initiation_factor_2"	416.786666666667	109.083333333333	-1.92417038990964
"gene-HI_1285"	857.167236202462	0.810040375418163	0.317854782263073	2.54846055689586	0.0108199521569996	0.0256937011030657	"hsdR"	"type_I_restriction_enzyme"	16.7433333333333	32.59	0.920754730030169
"gene-HI_1286"	235.157915827703	0.825871526953105	0.495769392666159	1.66583806739604	0.0957456717796103	0.163933895787682	"hsdS"	"type_I_restriction/modification_specificity_protein"	10.48	20.79	0.924543554440219
"gene-HI_1287"	220.590664856693	0.658850134612225	0.525659232560585	1.25337879333507	0.210067885442659	0.311350615923941	"hsdM"	"type_I_modification_enzyme"	10.95	19.3466666666667	0.767781843245263
"gene-HI_1288"	567.192757142349	-1.14734868054848	0.242294300260737	-4.73535150977053	2.18675761272311e-06	9.7982481207619e-06	"rbfA"	"ribosome_binding_factor_A"	171.943333333333	85.6266666666667	-0.997416291805949
"gene-HI_1289"	1568.8203653803	-0.925591860406943	0.193106038910388	-4.79317925855476	1.64158819157865e-06	7.49028329298843e-06	"truB"	"tRNA_pseudouridine_55_synthase"	186.283333333333	108.19	-0.778381782097095
"gene-HI_1290"	991.359700172776	-0.992135920847251	0.277249452638407	-3.57849550794681	0.000345577807010871	0.00114950785805334	"tyrA"	"chorismate_mutase_/_prephenate_dehydrogenase"	98.97	54.5333333333333	-0.848141226571165
"gene-HI_1291"	1293.93636671876	-0.00927795270786979	0.275796113893582	-0.0336406216058931	0.973163729229862	0.977650939508732	"."	"conserved_hypothetical_protein"	131.453333333333	143.023333333333	0.120818411593073
"gene-HI_1292"	983.363020644202	-0.240180795142305	0.323984753742378	-0.741333634894711	0.458491172672979	0.575342054693306	"."	"predicted_coding_region_HI1292"	115.216666666667	106.48	-0.112748754439838
"gene-HI_1293"	584.170199229969	-0.229331210312304	0.370989715454151	-0.618160560142661	0.536469505272919	0.649802882342389	"."	"conserved_hypothetical_protein"	140.676666666667	130.853333333333	-0.10366813035096
"gene-HI_1295"	2515.1445236583	0.161453169914905	0.300519367171543	0.537247137961474	0.591096914586151	0.698022982468606	"."	"nifS_protein%2C_putative"	153.626666666667	187.896666666667	0.288808098085084
"gene-HI_1296"	367.539426948381	-0.445771261698461	0.275912167600541	-1.61562741351747	0.106174893226788	0.178804675260186	"."	"nuclease%2C_putative"	67.1333333333333	54.1633333333333	-0.304651153782533
"gene-HI_1297"	68.8396206530617	-1.55879438153448	0.551984472918845	-2.8239823002479	0.00474310041102196	0.0122296213260522	"."	"conserved_hypothetical_protein"	20.6966666666667	7.81333333333333	-1.2997137373812
"gene-HI_1298"	201.951506791422	-0.840954220438871	0.329592796505399	-2.55149453918692	0.0107262005005899	0.0255406659460767	"."	"conserved_hypothetical_transmembrane_protein"	31.66	19.5633333333333	-0.667450645352327
"gene-HI_1300"	1333.3951407625	-0.431546007354707	0.211830429320488	-2.03722387165539	0.0416276126854617	0.0818926962875391	"."	"ABC_transporter%2C_ATP-binding_protein"	67.0333333333333	54.7533333333333	-0.287183714289384
"gene-HI_1301"	972.691566619931	-1.45081991742186	0.443845733105318	-3.26874814650431	0.00108024408094143	0.00325192648200503	"."	"carbonic_anhydrase%2C_putative"	175.95	71.7933333333333	-1.28146352720661
"gene-HI_1302"	8934.42800858724	-0.0865137245417749	0.251935253576315	-0.343396659711891	0.731300072093794	0.806744320037648	"asnS"	"asparaginyl-tRNA_synthetase"	545.73	562.223333333333	0.0428785626563693
"gene-HI_1303"	5360.22322961302	0.526145145807542	0.21612631668278	2.43443350112607	0.0149151201886042	0.033806312729177	"ribH"	"riboflavin_synthase%2C_beta_chain"	716.053333333333	1135.24666666667	0.664123728597022
"gene-HI_1304"	3616.77956332452	0.0766017723151722	0.259683610486777	0.294981158693774	0.768008272830107	0.833004617014858	"nusB"	"N_utilization_substance_protein_B"	688.393333333333	797.32	0.211639807387227
"gene-HI_1305"	1569.8356570545	-0.586822900586414	0.317905335031796	-1.84590453798997	0.0649060676513176	0.119715635890208	"thiL"	"thiamin-monophosphate_kinase"	154.583333333333	114.426666666667	-0.430710957856143
"gene-HI_1306"	808.322830679724	-0.55550702077843	0.223864160491518	-2.48144687188317	0.0130850214838002	0.0302082019155811	"pgpA"	"phosphatidylglycerophosphatase_A"	166.34	124.243333333333	-0.418048528978461
"gene-HI_1307"	649.552103942236	-0.45094984913194	0.223316635765865	-2.01932940457126	0.0434529936186145	0.0851952394569686	"."	"conserved_hypothetical_protein"	100.873333333333	81.3	-0.307812121018251
"gene-HI_1308"	1279.21962032674	-0.245964855528031	0.334773855960017	-0.734719426708779	0.46251038653955	0.578719026373608	"dapB"	"dihydrodipicolinate_reductase"	145.406666666667	136.363333333333	-0.0919842945219188
"gene-HI_1309"	266.198987855201	0.0720713879288647	0.326949162750321	0.220436068172173	0.825531557833503	0.874712161278903	"."	"conserved_hypothetical_protein"	88.6733333333333	103.543333333333	0.221350133404194
"gene-HI_1310"	384.991741784728	-0.437575151173918	0.255418502262176	-1.71316935655964	0.0866813873758607	0.150795442642824	"."	"predicted_coding_region_HI1310"	49.4933333333333	40.3066666666667	-0.289718277094851
"gene-HI_1311"	2314.88171869238	-0.651355951698863	0.200514281614994	-3.24842672777557	0.00116045092227241	0.00345754864533472	"pheS"	"phenylalanyl-tRNA_synthetase%2C_alpha_subunit"	243.233333333333	170.166666666667	-0.51285833913388
"gene-HI_1312"	8343.38777245917	-0.5678792399617	0.182947747543932	-3.10405155343787	0.00190890065828225	0.00535783228242507	"pheT"	"phenylalanyl-tRNA_synthetase%2C_beta_subunit"	355.16	263.533333333333	-0.429075972788878
"gene-HI_1313"	706.705318833761	-0.864988605323902	0.214694802792206	-4.02892195840013	5.60332142671821e-05	0.000209134673378369	"himA"	"integration_host_factor%2C_alpha-subunit"	266.94	160.98	-0.726094281479185
"gene-HI_1314"	581.991739471829	-0.196299895618654	0.220183586289632	-0.891528287492051	0.372645822925041	0.494685201339182	"nlpC"	"lipoprotein"	108.833333333333	104.22	-0.0619070093268309
"gene-HI_1315"	315.221725788577	3.98276223802563	0.288586665845812	13.8009225975589	2.51611696627783e-43	1.01990508656331e-41	"."	"predicted_coding_region_HI1315"	9.99	174.77	3.99942556437987
"gene-HI_1316"	251.576373784606	2.5913669356803	0.347931739845086	7.44791761980119	9.48249982404254e-14	8.60833187151362e-13	"."	"predicted_coding_region_HI1316"	10.3833333333333	68.7133333333333	2.61451153374044
"gene-HI_1317"	1036.84302677133	1.25288524129212	0.32040209348037	3.91035285594623	9.2161389594665e-05	0.000329850722923	"."	"conserved_hypothetical_protein"	63.8933333333333	166.393333333333	1.36709989273663
"gene-HI_1318"	9316.13329036011	0.215095729788348	0.211650231613763	1.01627920814598	0.309496446755663	0.429158557434464	"infC"	"translation_initiation_factor_3"	1797.64666666667	2288	0.347805657245497
"gene-HI_1319"	27295.1478955667	-0.294770143966754	0.295132612340048	-0.998771845746155	0.317905227591727	0.438683875177802	"rpL35"	"ribosomal_protein_L35"	9475.72666666667	8407.61	-0.172521494385696
"gene-HI_1320"	26254.3154703053	-0.47395298267458	0.393697931768496	-1.20384930788327	0.228647827733443	0.334901818268395	"rpL20"	"ribosomal_protein_L20"	7332.23	5725.38333333333	-0.356824538986166
"gene-HI_1321"	6279.4392681532	0.424516071235157	0.183310732461836	2.31582769614179	0.0205676783784255	0.0445334949237214	"recB"	"exodeoxyribonuclease_V%2C_beta_chain"	125.46	185.57	0.561035898377731
"gene-HI_1322"	3364.19315871062	1.13996864882375	0.24325817424055	4.68625012245828	2.78256175446036e-06	1.23119299033851e-05	"recD"	"exodeoxyribonuclease_V%2C_alpha_chain"	92.87	224.503333333333	1.26441269477945
"gene-HI_1323"	532.72748924819	0.551866561232532	0.229562371109619	2.40399399328825	0.0162170397502615	0.0360709837769375	"."	"conserved_hypothetical_protein"	82.2266666666667	132.856666666667	0.68557123184952
"gene-HI_1324"	2744.71089582726	0.188795971715474	0.232347386294099	0.812559051025868	0.4164709172949	0.532972693718804	"."	"lon_protease%2C_putative"	120.773333333333	151.44	0.324043275583758
"gene-HI_1325"	1764.69586274217	-2.04453745686402	0.303555459266081	-6.73530122570413	1.63590666051852e-11	1.27293987021597e-10	"fabA"	"3-hydroxydecanoyl-(acyl_carrier-protein)_dehydratase"	452.843333333333	122.223333333333	-1.88091889743307
"gene-HI_1326"	173.001395561155	-0.539291415857029	0.522049549486323	-1.03302726031978	0.301591141631508	0.419866900849615	"."	"predicted_coding_region_HI1326"	23.94	18.3733333333333	-0.364389262917985
"gene-HI_1327"	16.9914073360337	-1.50238758131567	1.15395043924491	-1.3019515658738	0.192932943164577	0.289748810270817	"."	"predicted_coding_region_HI1327"	15.55	6.18666666666667	-1.20343653966323
"gene-HI_1328"	8105.1445641996	-1.18557233786699	0.360560636947756	-3.28813579846981	0.00100853179570254	0.00306783755656114	"rpS15"	"ribosomal_protein_S15"	3544.83666666667	1695.07	-1.06393036844328
"gene-HI_1328.1"	344.174201114357	-1.54180530292194	0.301532905515387	-5.11322404527177	3.16706290428051e-07	1.60005525859737e-06	"."	"predicted_coding_region_HI1328.1"	117.26	44.5366666666667	-1.37686158860291
"gene-HI_1329"	214.231984097331	-0.635288187277378	0.280742096486101	-2.26288894764605	0.023642535882805	0.0496832489498697	"IS1016-V6"	"IS1016-V6_protein"	71.0966666666667	50.5766666666667	-0.483214022501045
"gene-HI_1330"	733.85793619264	-0.836730907885899	0.264767213581554	-3.16025121300817	0.00157633162229184	0.00449680199288818	"dacB"	"D-alanyl-D-alanine_carboxypeptidase/D-alanyl-D-alanine-endopeptidase"	55.5766666666667	34.53	-0.671169491155654
"gene-HI_1331"	1821.26901035306	-0.560319424490613	0.230468543808316	-2.43121866104486	0.015048129919351	0.0340193131639802	"greA"	"transcription_elongation_factor"	387.146666666667	288.143333333333	-0.424817059166489
"gene-HI_1333"	1781.81484839443	0.143360372514495	0.210160299766346	0.68214773519966	0.495145539055549	0.609921324787154	"."	"conserved_hypothetical_protein"	480.423333333333	585.55	0.284948027743241
"gene-HI_1334"	693.644135506721	-0.869458490387012	0.282934335646953	-3.07300451321655	0.00211915282711864	0.0058910420696456	"ftsJ"	"cell_division_protein"	121.086666666667	73.6266666666667	-0.710142497141809
"gene-HI_1335"	5377.67050745613	-1.07827920555834	0.230852047224422	-4.67086698395225	2.9993112090414e-06	1.3201513730705e-05	"ftsH"	"cell_division_protein"	325.57	170.866666666667	-0.926102502388009
"gene-HI_1336"	1244.47625255721	0.479184845152978	0.321459530862493	1.49065371889052	0.136052432838686	0.218561650173115	"folP-1"	"dihydropteroate_synthase"	106.976666666667	165.13	0.621593035480366
"gene-HI_1337"	2080.0300509798	0.0364127755961135	0.325223721208519	0.111962237750694	0.910853348167038	0.935543539101442	"mrsA"	"mrsA_protein"	130.75	148.756666666667	0.18481726654627
"gene-HI_1338"	290.50433552218	1.35725387090062	0.371142969051072	3.65695697906067	0.000255227196222772	0.000868869146516194	"."	"conserved_hypothetical_protein"	28.0966666666667	79.3833333333333	1.46604251776198
"gene-HI_1339"	8817.23894289695	0.109220220476283	0.182878255225881	0.597229125690096	0.550354416016394	0.660652718399845	"."	"predicted_coding_region_HI1339"	1850.79333333333	2194.78666666667	0.245814797283674
"gene-HI_1340"	1450.37590406429	-0.743471686704239	0.211228565982626	-3.51974972346018	0.000431954188566281	0.00140728252461874	"."	"conserved_hypothetical_protein"	116.513333333333	76.3133333333333	-0.604035311988175
"gene-HI_1341"	95.3667526120528	0.439322665004999	0.449327343113286	0.977734099066914	0.32820585217813	0.449381618496842	"."	"predicted_coding_region_HI1341"	11.24	16.76	0.537028023657454
"gene-HI_1342"	203.637931766457	-0.174712757587962	0.288326863413357	-0.605953796741744	0.544545434564477	0.656846153941787	"."	"ABC_transporter%2C_ATP-binding_protein"	13.3166666666667	13.0466666666667	-0.0274678172085197
"gene-HI_1343"	39.3712913020307	1.21630511853133	0.604121045890342	2.01334670726256	0.0440781678878417	0.0863238726163012	"."	"predicted_coding_region_HI1343"	2.81333333333333	7.23333333333333	1.11042398969365
"gene-HI_1344"	42126.7827402311	-0.317224235207838	0.343319980752627	-0.923990018036288	0.355491512920682	0.477366492311825	"potD"	"spermidine/putrescine_ABC_transporter%2C_periplasmic-binding_protein"	3487.57333333333	3046.47666666667	-0.195021986129334
"gene-HI_1345"	2213.26569653402	-1.44166783295143	0.244683386633999	-5.8919726949337	3.81612244976119e-09	2.31890533425385e-08	"potC"	"spermidine/putrescine_ABC_transporter%2C_permease_protein"	369.833333333333	149.423333333333	-1.30174255822107
"gene-HI_1346"	4155.37750252935	-1.44401753862614	0.256382361879573	-5.63228112901315	1.77841470737748e-08	9.9992801127708e-08	"potB"	"spermidine/putrescine_ABC_transporter%2C_permease_protein"	600.25	241.903333333333	-1.30758270084191
"gene-HI_1347"	7138.00843776863	-0.893195809337761	0.221149797810837	-4.03887237600718	5.37087763040992e-05	0.00020175516615958	"potA"	"spermidine/putrescine_ABC_transporter%2C_ATP-binding_protein"	688.823333333333	407.656666666667	-0.755337658633225
"gene-HI_1348"	457.384678646154	0.200281024095432	0.248585498973845	0.805682652134527	0.420425854756978	0.536851476074296	"pepT"	"peptidase_T"	29.2533333333333	37.12	0.333454010958761
"gene-HI_1349"	3675.79046560044	0.911132171338998	0.304347224585846	2.99372590822493	0.00275593400860359	0.00743590244117038	"."	"conserved_hypothetical_protein"	449.54	928.356666666667	1.04457717995243
"gene-HI_1350"	2949.54042540278	2.61271763864947	0.200272875429172	13.0457888171355	6.7158282750462e-39	2.09030155060813e-37	"cdd"	"cytidine_deaminase"	80.2333333333333	538.616666666667	2.73179115789052
"gene-HI_1351"	636.24611631259	-0.350597599275557	0.395372163131622	-0.886753373071539	0.375211695976704	0.497020546923408	"."	"conserved_hypothetical_protein"	62.96	54.5433333333333	-0.20355617831317
"gene-HI_1352"	1670.23225423935	-1.94123669498297	0.19751866984409	-9.82811749651446	8.51963902797357e-23	1.32586882372839e-21	"putP"	"sodium/proline_symporter_proline_permease"	148.846666666667	42.7666666666667	-1.77558257600312
"gene-HI_1353"	2377.42829473969	0.0382687711905523	0.251699941611611	0.152041239841063	0.879154409048208	0.916684967167358	"cafA"	"cytoplasmic_axial_filament_protein"	135.176666666667	152.083333333333	0.168837696179756
"gene-HI_1354"	5003.79007797142	-0.835949291363979	0.182612608240273	-4.57771946537271	4.7007251196307e-06	2.02806036720701e-05	"glnS"	"glutaminyl-tRNA_synthetase"	326.13	200.81	-0.696866406229598
"gene-HI_1355"	226.829450373571	-1.27388177410125	0.370685546458744	-3.43655636501335	0.000589159750731554	0.00187734085105137	"."	"conserved_hypothetical_protein"	58.74	26.7833333333333	-1.10447753915817
"gene-HI_1356"	14524.5662180081	4.5930194553292	0.318989744997619	14.3986429888631	5.27694577247374e-47	2.4204517056373e-45	"malQ"	"4-alpha-glucanotransferase"	46.7966666666667	1237.37666666667	4.69539637520277
"gene-HI_1357"	17421.2877777286	5.01974284050217	0.276664711109725	18.1437770663543	1.43800208780458e-73	1.25321881952169e-71	"glgB"	"1%2C4-alpha-glucan_branching_enzyme"	40.4333333333333	1441.68666666667	5.12182229791642
"gene-HI_1358"	4595.22448609294	4.43867348112588	0.365835836439182	12.1329652237713	7.06442557390651e-34	1.88193218332662e-32	"glgX"	"glycogen_operon_protein"	17.4366666666667	416.1	4.49974356578182
"gene-HI_1359"	7011.06073044028	4.75811208509288	0.388234779812361	12.2557594850017	1.56476436828139e-34	4.39900692566849e-33	"glgC"	"glucose-1-phosphate_adenylyltransferase"	31.9266666666667	958.913333333333	4.86557578354426
"gene-HI_1360"	6829.41557771249	4.37888999950914	0.389134627178462	11.2528921706598	2.24120361607824e-29	4.59578576802868e-28	"glgA"	"glycogen_synthase"	37.3333333333333	860.213333333333	4.48969929508193
"gene-HI_1361"	10630.1322262719	1.5396106618393	0.276201754249377	5.57422477646254	2.48634538992806e-08	1.38456869477463e-07	"glgP"	"glycogen_phosphorylase"	187.863333333333	599.943333333333	1.66988631825426
"gene-HI_1362"	10119.9886266411	0.282287752699842	0.502006584430409	0.562318825001338	0.573898814587302	0.684203579908117	"pntA"	"NAD(P)_transhydrogenase%2C_subunit_alpha"	506.196666666667	688.066666666667	0.442098305298803
"gene-HI_1363"	12113.1405741068	0.445763688342838	0.229372448335677	1.94340554664387	0.051967177630502	0.0988851425872981	"pntB"	"NAD(P)_transhydrogenase%2C_subunit_beta"	612.796666666667	915.503333333333	0.57837931686298
"gene-HI_1364"	569.109016760399	-0.0430033603191924	0.255480338706525	-0.168323560775419	0.866328739480741	0.908004204999959	"."	"transcriptional_regulator%2C_putative"	56.65	60.3733333333333	0.0902913339635961
"gene-HI_1365"	11585.9634710331	0.327870566785134	0.191189016047675	1.7149027363757	0.0863630608909628	0.150610656016919	"topA"	"DNA_topoisomerase_I"	335.303333333333	461.87	0.460843981768463
"gene-HI_1366"	4036.17459417456	2.88196494876957	0.433445776420703	6.64896304347036	2.95165091951649e-11	2.2368380663988e-10	"acpD"	"acyl_carrier_protein_phosphodiesterase"	140.35	1157.82	3.03531270103521
"gene-HI_1367"	14148.5497610928	-0.195046443509342	0.22717865581292	-0.85855972169305	0.39058346809562	0.508809405747881	"thrS"	"threonyl-tRNA_synthetase"	664.993333333333	636.833333333333	-0.0623282406598424
"gene-HI_1368"	561.545198361458	0.497890546568285	0.208230141875549	2.3910589604547	0.0167998547303096	0.0372073021536591	"."	"zinc_protease%2C_putative"	14.2433333333333	22.1333333333333	0.601794743658659
"gene-HI_1369"	506.212606701722	1.13668366941765	0.312182048038304	3.64109235800191	0.00027148371681337	0.000915272956297299	"."	"conserved_hypothetical_protein"	10.6966666666667	26.13	1.21379160060086
"gene-HI_1370"	1390.07213817261	0.784834049086684	0.256864283680289	3.05544249999171	0.00224728689436549	0.00618802694609645	"mopI"	"molybdenum-pterin_binding_protein"	413.62	781.036666666667	0.915446542174589
"gene-HI_1371"	431.819319202838	-1.76587057593736	0.280162293510177	-6.30302726970363	2.91887511034023e-10	2.04321257723816e-09	"."	"desulfoviridin_gamma_subunit%2C_putative"	172.086666666667	55.7966666666667	-1.60761642713375
"gene-HI_1371.1"	1369.2394232749	-1.77708598684391	0.23336632089201	-7.61500622733927	2.63678755806911e-14	2.49778299658394e-13	"."	"conserved_hypothetical_protein"	191.473333333333	61.4466666666667	-1.6239621085542
"gene-HI_1372"	3433.26142829524	-0.268489346893314	0.2520199312841	-1.0653496551852	0.286717730169604	0.403674477936688	"kicB"	"killing_protein"	223.39	203.693333333333	-0.132544267366519
"gene-HI_1373"	2488.13830961084	-0.277900045241408	0.245928306248958	-1.13000430686528	0.258474409695874	0.371104527265164	"kicA"	"killing_protein_suppressor"	316.796666666667	287.326666666667	-0.140399717968701
"gene-HI_1374"	11808.0547145096	-0.453961600456779	0.219497308616391	-2.0681875478034	0.0386223907266443	0.0764986670869785	"mukB"	"cell_division_protein"	256.12	205.093333333333	-0.319143996509502
"gene-HI_1375"	799.189463818091	-0.309126593656838	0.369284050461336	-0.837097061924704	0.402538011765788	0.519578379927103	"."	"predicted_coding_region_HI1375"	82.89	73.9866666666667	-0.161864752610517
"gene-HI_1376"	1542.32096021546	-0.660637102543261	0.233142286346847	-2.8336219606272	0.00460237420971348	0.0118843529593046	"."	"predicted_coding_region_HI1376"	183.443333333333	127.293333333333	-0.523731440245475
"gene-HI_1377"	3086.61816013996	0.0479829885413779	0.236167759270909	0.203173323443935	0.838999562780326	0.886826099409404	"sbcB"	"exodeoxyribonuclease_I"	181.516666666667	205.83	0.180417247974016
"gene-HI_1378"	666.097877561675	0.567677350274076	0.379700081113175	1.49506776140211	0.134896758532013	0.216905027787175	"phoR"	"phosphate_regulon_sensor_protein"	35.8066666666667	58.7633333333333	0.699293517085176
"gene-HI_1379"	1771.43589739032	0.348244088163121	0.331545710157945	1.05036523620595	0.293550222388633	0.411300673330698	"phoB"	"phosphate_regulon_transcriptional_regulatory_protein"	190.34	264.826666666667	0.474347333838805
"gene-HI_1381"	184.380702042388	0.370457537319197	0.334012025771034	1.10911436935252	0.267380846781698	0.382834253337952	"pstA"	"phosphate_ABC_transporter%2C_permease_protein"	16.1333333333333	23.1	0.49222728775724
"gene-HI_1382"	159.621036359621	0.383829484142071	0.369141963644369	1.03978827102912	0.298438279503756	0.417143481295146	"pstC"	"phosphate_ABC_transporter%2C_permease_protein"	12.4066666666667	17.8433333333333	0.491103615350065
"gene-HI_1383"	350.759769582207	0.238163678886349	0.341534351796983	0.697334477873899	0.485593495971953	0.600412466240002	"pstS"	"phosphate_ABC_transporter%2C_periplasmic-binding_protein"	35.2333333333333	46.3	0.384522649033242
"gene-HI_1384"	4695.0014107399	1.91303590974164	0.337187592785	5.67350623414379	1.39904007201572e-08	8.02146988659011e-08	"rsgA"	"ferritin"	305.773333333333	1251.83	2.02994567934167
"gene-HI_1385"	6681.17694527254	2.04875105937377	0.373731001456803	5.48188684210767	4.20813374408542e-08	2.28497729468564e-07	"rsgA"	"ferritin"	444.846666666667	1995.48666666667	2.16284390094352
"gene-HI_1386"	309.064840601313	0.912208705286891	0.403589399936469	2.26023950438363	0.0238063902918602	0.0499332590598223	"."	"predicted_coding_region_HI1386"	40.8833333333333	83.51	1.01274579904923
"gene-HI_1387"	22724.7480321067	5.1629884769486	0.390324513496162	13.2274256379733	6.09390752516094e-40	2.08268251301089e-38	"trpE"	"anthranilate_synthase_component_I"	67.4066666666667	2622.30666666667	5.26110572764004
"gene-HI_1388"	7008.28625432321	5.37033356767855	0.342566441146307	15.6767649210126	2.18082115511994e-55	1.18786602292939e-53	"trpG"	"anthranilate_synthase_component_II"	48.3466666666667	2183.09	5.4679358616093
"gene-HI_1388.1"	2769.30702164184	4.50363333034583	0.430044209592254	10.4724891764406	1.15563560946725e-25	2.01427286730142e-24	"."	"predicted_coding_region_HI1388.1"	51.5833333333333	1297.72666666667	4.62634841984842
"gene-HI_1389"	11736.7144085929	5.12536505696676	0.293994287679406	17.4335532075231	4.59030259640402e-68	3.33370726063842e-66	"trpD"	"anthanilate_phosphoribosyltransferase"	55.57	2120.86	5.22914848938653
"gene-HI_1389.1"	12789.9974175534	4.8213847872256	0.215585653664662	22.3641263009325	8.79896156057838e-111	1.53365900000881e-108	"trpC"	"indole-3-glycerol_phosphate_synthase_/_phosphoribosylanthranilate_isomerase"	51.86	1605.09333333333	4.9252354980145
"gene-HI_1390"	116.355232779082	4.68434946175705	0.501774507606901	9.33556685471723	1.00452274837638e-20	1.38958980192066e-19	"hypG"	"hydrogenase_formation_protein"	11.35	316.753333333333	4.68532431271597
"gene-HI_1391"	11265.4935880801	0.277189419113601	0.326702777249493	0.84844524875869	0.396190052007497	0.513808973697223	"valS"	"valyl-tRNA_synthetase"	302.97	406.96	0.424498759150305
"gene-HI_1392"	3288.33907859469	1.21652384586622	0.445079250957573	2.73327467692306	0.00627080127972067	0.015749289093016	"hindIIIM"	"modification_methylase"	181.41	471.246666666667	1.3723557909896
"gene-HI_1393"	1369.8189313588	0.891082500125507	0.519686785584773	1.71465298876673	0.0864088674795862	0.150610656016919	"hindIIIR"	"Type_II_restriction_endonuclease"	90.6766666666667	188.206666666667	1.04533642845643
"gene-HI_1394"	1532.16599870067	0.554421750369901	0.247249682205225	2.24235576533406	0.0249383882860153	0.051994749739862	"."	"conserved_hypothetical_protein"	284.14	461.386666666667	0.69742935946541
"gene-HI_1395"	1014.76101262994	0.513818973235159	0.236241278483718	2.17497541722189	0.0296319586008645	0.0603370371977883	"."	"predicted_coding_region_HI1395"	168.173333333333	264.916666666667	0.652472027350058
"gene-HI_1396"	445.601344857698	0.680740704693994	0.259511199559477	2.62316503430125	0.00871170621846359	0.0210311688902798	"."	"predicted_coding_region_HI1396"	170.3	301.503333333333	0.820425888343747
"gene-HI_1397"	1943.51930336489	0.45558565141375	0.236715555343103	1.9246122239555	0.0542778889802143	0.102833000535341	"holC"	"DNA_polymerase_III%2C_chi_subunit"	320.456666666667	481.613333333333	0.586243502968149
"gene-HI_1398"	23788.6604377863	3.10116002607196	0.356301284931956	8.70375762653843	3.21072361704792e-18	3.78127788142873e-17	"fumC"	"fumarate_hydratase%2C_class_II"	303.176666666667	2849.09	3.22802608378715
"gene-HI_1399"	802.509533150914	-0.420756462804714	0.322249295577823	-1.30568621430268	0.191659287947363	0.288481985226471	"."	"predicted_coding_region_HI1399"	128.25	104.78	-0.289097400048322
"gene-HI_1400"	512.175220155514	1.15376718220568	0.373424719780656	3.08969149895428	0.0020036449379251	0.00558776500288552	"."	"conserved_hypothetical_protein"	32.8266666666667	80.98	1.277110971292
"gene-HI_1401"	1560.45577457477	1.58974845025101	0.195665542336235	8.1248258189434	4.48005304115495e-16	4.73256512165641e-15	"pyrD"	"dihydroorotate_dehydrogenase"	64.9566666666667	215.62	1.71557605516151
"gene-HI_1402"	46.2689633109421	0.516202734448892	0.580525127565477	0.889199640011568	0.373895796267568	0.495966798245336	"."	"predicted_coding_region_HI1402"	15.6133333333333	24.8133333333333	0.635774884250593
"gene-HI_1403"	57.8933071225684	0.936034090466623	0.536781955352173	1.74378829454598	0.0811960123404372	0.143388702643751	"."	"predicted_coding_region_HI1403"	6.14333333333333	13.0766666666667	0.978636397124754
"gene-HI_1404"	6.48762175319402	0.620912629309991	1.20593110474427	0.514882340182826	0.606635242094069	0.710117680973782	"."	"predicted_coding_region_HI1404"	3.64333333333333	6.09666666666667	0.611980691851041
"gene-HI_1405"	22.1324310188978	0.899275497962414	0.811417914060878	1.10827661354164	0.267742372242664	0.382834253337952	"."	"predicted_coding_region_HI1405"	1.19666666666667	2.49333333333333	0.669288346529398
"gene-HI_1406"	202.527418407296	0.591131345340082	0.32942732539615	1.79442110525962	0.0727459807601769	0.13194198175337	"."	"predicted_coding_region_HI1406"	38.5333333333333	64.0033333333333	0.71744409655507
"gene-HI_1407"	445.865760644264	0.805559733414688	0.266373511750653	3.0241735678612	0.00249313359566185	0.00682187104747034	"."	"traN-related_protein"	20.54	39.38	0.906622660787266
"gene-HI_1409"	56.3086012883643	0.571962961531715	0.481618424057127	1.18758530189425	0.234996831361248	0.343335689071799	"."	"predicted_coding_region_HI1409"	2.95	4.82333333333333	0.559992549131138
"gene-HI_1410"	40.7258337112314	0.303136161960687	0.587104827015182	0.516323743243297	0.605628315895883	0.709415426482879	"."	"predicted_coding_region_HI1410"	2.63	3.57	0.332224617062319
"gene-HI_1411"	11.9347225095289	0.966517413996338	1.11147684943357	0.869579437924323	0.384530278742364	0.503558434145711	"."	"terminase%2C_small_subunit"	1.32666666666667	2.81666666666667	0.714048656774654
"gene-HI_1412"	6.54077316810305	1.14323646385216	1.19222199488379	0.958912407888933	0.337602873478306	0.458645213150964	"."	"conserved_hypothetical_protein"	0.663333333333333	1.62333333333333	0.657323820170226
"gene-HI_1413"	25.7759667336024	-0.102568333421411	0.647315140608055	-0.158451930114076	0.874100696267726	0.912856509044126	"."	"predicted_coding_region_HI1413"	8.05666666666667	8.28	0.0351446456267534
